42.2366 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
45.4451 	EXP 	Created rest_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='rest_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
45.4452 	EXP 	Sound  set volume 1.000
45.4453 	EXP 	Sound  set volume 1.000
45.4501 	EXP 	Created rest_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='rest_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
45.4572 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
45.4598 	EXP 	Created fixationmain = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixationmain', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
45.4641 	EXP 	Created task_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='task_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
45.4710 	EXP 	Created rest_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='rest_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
45.4711 	EXP 	Sound  set volume 1.000
45.4712 	EXP 	Sound  set volume 1.000
45.4759 	EXP 	Created rest_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='rest_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
45.5072 	EXP 	intro_text: autoDraw = True
345.1128 	DATA 	Keypress: space
345.1224 	EXP 	intro_text: autoDraw = False
345.1224 	EXP 	text: autoDraw = True
363.3758 	DATA 	Keypress: space
363.3849 	EXP 	text: autoDraw = False
363.3849 	EXP 	ready_text: autoDraw = True
387.3911 	EXP 	Imported Stroop-short-trial-10event.xlsx as conditions, 10 conditions, 4 params
387.3916 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
387.3918 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'XANH DƯƠNG'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'down')])
387.6016 	EXP 	window1: recordFrameIntervals = False
387.6088 	DATA 	Keypress: space
387.6115 	EXP 	ready_text: autoDraw = False
387.6115 	EXP 	trial_text: color = 'BLUE (named)'
387.6115 	EXP 	trial_text: text = 'XANH DƯƠNG'
387.6115 	EXP 	trial_display: color = 'white (named)'
387.6115 	EXP 	trial_display: pos = array([-0.8,  0.8])
387.6115 	EXP 	trial_display: text = 'Trial Session'
387.6115 	EXP 	trial_display: font = 'Arial'
387.6115 	EXP 	trial_display: height = 0.1
387.6115 	EXP 	fixationtrial: autoDraw = True
387.6115 	EXP 	trial_display: autoDraw = True
387.6115 	EXP 	trial_display: text = 'Trial Session'
387.6117 	EXP 	window1: recordFrameIntervals = False
388.1971 	EXP 	fixationtrial: autoDraw = False
388.2133 	EXP 	trial_text: autoDraw = True
389.3508 	DATA 	Keypress: left
389.4964 	EXP 	trial_text: autoDraw = False
390.3649 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'ĐỎ'), ('color', 'GREEN'), ('congruent', 1), ('corrans', 'left')])
390.3721 	EXP 	window1: recordFrameIntervals = False
390.3822 	EXP 	trial_text: autoDraw = False
390.3822 	EXP 	fixationtrial: autoDraw = False
390.3822 	EXP 	trial_display: autoDraw = False
390.3822 	EXP 	trial_text: color = 'GREEN (named)'
390.3822 	EXP 	trial_text: text = 'ĐỎ'
390.3822 	EXP 	trial_display: color = 'white (named)'
390.3822 	EXP 	trial_display: pos = array([-0.8,  0.8])
390.3822 	EXP 	trial_display: text = 'Trial Session'
390.3822 	EXP 	trial_display: font = 'Arial'
390.3822 	EXP 	trial_display: height = 0.1
390.3822 	EXP 	fixationtrial: autoDraw = True
390.3822 	EXP 	trial_display: autoDraw = True
390.3822 	EXP 	trial_display: text = 'Trial Session'
390.3825 	EXP 	window1: recordFrameIntervals = False
391.1805 	EXP 	fixationtrial: autoDraw = False
391.1963 	EXP 	trial_text: autoDraw = True
392.4672 	DATA 	Keypress: right
392.4791 	EXP 	trial_text: autoDraw = False
393.3637 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
393.3643 	EXP 	window1: recordFrameIntervals = False
393.3789 	EXP 	trial_text: autoDraw = False
393.3789 	EXP 	fixationtrial: autoDraw = False
393.3789 	EXP 	trial_display: autoDraw = False
393.3789 	EXP 	trial_text: color = 'RED (named)'
393.3789 	EXP 	trial_text: text = 'ĐỎ'
393.3789 	EXP 	trial_display: color = 'white (named)'
393.3789 	EXP 	trial_display: pos = array([-0.8,  0.8])
393.3789 	EXP 	trial_display: text = 'Trial Session'
393.3789 	EXP 	trial_display: font = 'Arial'
393.3789 	EXP 	trial_display: height = 0.1
393.3789 	EXP 	fixationtrial: autoDraw = True
393.3789 	EXP 	trial_display: autoDraw = True
393.3789 	EXP 	trial_display: text = 'Trial Session'
393.3792 	EXP 	window1: recordFrameIntervals = False
394.1788 	EXP 	fixationtrial: autoDraw = False
394.1954 	EXP 	trial_text: autoDraw = True
395.4784 	EXP 	trial_text: autoDraw = False
395.6331 	DATA 	Keypress: left
396.3631 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'VÀNG'), ('color', 'YELLOW'), ('congruent', 1), ('corrans', 'up')])
396.3713 	EXP 	window1: recordFrameIntervals = False
396.3825 	EXP 	trial_text: autoDraw = False
396.3825 	EXP 	fixationtrial: autoDraw = False
396.3825 	EXP 	trial_display: autoDraw = False
396.3825 	EXP 	trial_text: color = 'YELLOW (named)'
396.3825 	EXP 	trial_text: text = 'VÀNG'
396.3825 	EXP 	trial_display: color = 'white (named)'
396.3825 	EXP 	trial_display: pos = array([-0.8,  0.8])
396.3825 	EXP 	trial_display: text = 'Trial Session'
396.3825 	EXP 	trial_display: font = 'Arial'
396.3825 	EXP 	trial_display: height = 0.1
396.3825 	EXP 	fixationtrial: autoDraw = True
396.3825 	EXP 	trial_display: autoDraw = True
396.3825 	EXP 	trial_display: text = 'Trial Session'
396.3827 	EXP 	window1: recordFrameIntervals = False
397.1789 	EXP 	fixationtrial: autoDraw = False
397.1950 	EXP 	trial_text: autoDraw = True
397.9833 	DATA 	Keypress: up
398.4779 	EXP 	trial_text: autoDraw = False
399.3625 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'VÀNG'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'up')])
399.3632 	EXP 	window1: recordFrameIntervals = False
399.3777 	EXP 	trial_text: autoDraw = False
399.3777 	EXP 	fixationtrial: autoDraw = False
399.3777 	EXP 	trial_display: autoDraw = False
399.3777 	EXP 	trial_text: color = 'BLUE (named)'
399.3777 	EXP 	trial_text: text = 'VÀNG'
399.3777 	EXP 	trial_display: color = 'white (named)'
399.3777 	EXP 	trial_display: pos = array([-0.8,  0.8])
399.3777 	EXP 	trial_display: text = 'Trial Session'
399.3777 	EXP 	trial_display: font = 'Arial'
399.3777 	EXP 	trial_display: height = 0.1
399.3777 	EXP 	fixationtrial: autoDraw = True
399.3777 	EXP 	trial_display: autoDraw = True
399.3777 	EXP 	trial_display: text = 'Trial Session'
399.3783 	EXP 	window1: recordFrameIntervals = False
400.1777 	EXP 	fixationtrial: autoDraw = False
400.1943 	EXP 	trial_text: autoDraw = True
401.4772 	EXP 	trial_text: autoDraw = False
401.5153 	DATA 	Keypress: down
402.3617 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'XANH DƯƠNG'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'down')])
402.3691 	EXP 	window1: recordFrameIntervals = False
402.3801 	EXP 	trial_text: autoDraw = False
402.3801 	EXP 	fixationtrial: autoDraw = False
402.3801 	EXP 	trial_display: autoDraw = False
402.3801 	EXP 	trial_text: color = 'BLUE (named)'
402.3801 	EXP 	trial_text: text = 'XANH DƯƠNG'
402.3801 	EXP 	trial_display: color = 'white (named)'
402.3801 	EXP 	trial_display: pos = array([-0.8,  0.8])
402.3801 	EXP 	trial_display: text = 'Trial Session'
402.3801 	EXP 	trial_display: font = 'Arial'
402.3801 	EXP 	trial_display: height = 0.1
402.3801 	EXP 	fixationtrial: autoDraw = True
402.3801 	EXP 	trial_display: autoDraw = True
402.3801 	EXP 	trial_display: text = 'Trial Session'
402.3803 	EXP 	window1: recordFrameIntervals = False
403.1779 	EXP 	fixationtrial: autoDraw = False
403.1935 	EXP 	trial_text: autoDraw = True
404.1820 	DATA 	Keypress: down
404.4766 	EXP 	trial_text: autoDraw = False
405.3612 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'XANH LÁ'), ('color', 'GREEN'), ('congruent', 1), ('corrans', 'right')])
405.3704 	EXP 	window1: recordFrameIntervals = False
405.3822 	EXP 	trial_text: autoDraw = False
405.3822 	EXP 	fixationtrial: autoDraw = False
405.3822 	EXP 	trial_display: autoDraw = False
405.3822 	EXP 	trial_text: color = 'GREEN (named)'
405.3822 	EXP 	trial_text: text = 'XANH LÁ'
405.3822 	EXP 	trial_display: color = 'white (named)'
405.3822 	EXP 	trial_display: pos = array([-0.8,  0.8])
405.3822 	EXP 	trial_display: text = 'Trial Session'
405.3822 	EXP 	trial_display: font = 'Arial'
405.3822 	EXP 	trial_display: height = 0.1
405.3822 	EXP 	fixationtrial: autoDraw = True
405.3822 	EXP 	trial_display: autoDraw = True
405.3822 	EXP 	trial_display: text = 'Trial Session'
405.3825 	EXP 	window1: recordFrameIntervals = False
406.1769 	EXP 	fixationtrial: autoDraw = False
406.1928 	EXP 	trial_text: autoDraw = True
407.0806 	DATA 	Keypress: right
407.4761 	EXP 	trial_text: autoDraw = False
408.3606 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
408.3637 	EXP 	window1: recordFrameIntervals = False
408.3766 	EXP 	trial_text: autoDraw = False
408.3766 	EXP 	fixationtrial: autoDraw = False
408.3766 	EXP 	trial_display: autoDraw = False
408.3766 	EXP 	trial_text: color = 'RED (named)'
408.3766 	EXP 	trial_text: text = 'ĐỎ'
408.3766 	EXP 	trial_display: color = 'white (named)'
408.3766 	EXP 	trial_display: pos = array([-0.8,  0.8])
408.3766 	EXP 	trial_display: text = 'Trial Session'
408.3766 	EXP 	trial_display: font = 'Arial'
408.3766 	EXP 	trial_display: height = 0.1
408.3766 	EXP 	fixationtrial: autoDraw = True
408.3766 	EXP 	trial_display: autoDraw = True
408.3766 	EXP 	trial_display: text = 'Trial Session'
408.3769 	EXP 	window1: recordFrameIntervals = False
409.1759 	EXP 	fixationtrial: autoDraw = False
409.1924 	EXP 	trial_text: autoDraw = True
410.0487 	DATA 	Keypress: left
410.4755 	EXP 	trial_text: autoDraw = False
411.3596 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', 'VÀNG'), ('color', 'YELLOW'), ('congruent', 1), ('corrans', 'up')])
411.3639 	EXP 	window1: recordFrameIntervals = False
411.3758 	EXP 	trial_text: autoDraw = False
411.3758 	EXP 	fixationtrial: autoDraw = False
411.3758 	EXP 	trial_display: autoDraw = False
411.3758 	EXP 	trial_text: color = 'YELLOW (named)'
411.3758 	EXP 	trial_text: text = 'VÀNG'
411.3758 	EXP 	trial_display: color = 'white (named)'
411.3758 	EXP 	trial_display: pos = array([-0.8,  0.8])
411.3758 	EXP 	trial_display: text = 'Trial Session'
411.3758 	EXP 	trial_display: font = 'Arial'
411.3758 	EXP 	trial_display: height = 0.1
411.3758 	EXP 	fixationtrial: autoDraw = True
411.3758 	EXP 	trial_display: autoDraw = True
411.3758 	EXP 	trial_display: text = 'Trial Session'
411.3760 	EXP 	window1: recordFrameIntervals = False
412.1753 	EXP 	fixationtrial: autoDraw = False
412.1921 	EXP 	trial_text: autoDraw = True
412.8489 	DATA 	Keypress: up
413.4751 	EXP 	trial_text: autoDraw = False
414.3596 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
414.3622 	EXP 	window1: recordFrameIntervals = False
414.3753 	EXP 	trial_text: autoDraw = False
414.3753 	EXP 	fixationtrial: autoDraw = False
414.3753 	EXP 	trial_display: autoDraw = False
414.3753 	EXP 	trial_text: color = 'RED (named)'
414.3753 	EXP 	trial_text: text = 'ĐỎ'
414.3753 	EXP 	trial_display: color = 'white (named)'
414.3753 	EXP 	trial_display: pos = array([-0.8,  0.8])
414.3753 	EXP 	trial_display: text = 'Trial Session'
414.3753 	EXP 	trial_display: font = 'Arial'
414.3753 	EXP 	trial_display: height = 0.1
414.3753 	EXP 	fixationtrial: autoDraw = True
414.3753 	EXP 	trial_display: autoDraw = True
414.3753 	EXP 	trial_display: text = 'Trial Session'
414.3754 	EXP 	window1: recordFrameIntervals = False
415.1746 	EXP 	fixationtrial: autoDraw = False
415.1918 	EXP 	trial_text: autoDraw = True
416.2126 	DATA 	Keypress: left
416.4748 	EXP 	trial_text: autoDraw = False
417.4246 	EXP 	trial_text: autoDraw = False
417.4246 	EXP 	fixationtrial: autoDraw = False
417.4246 	EXP 	trial_display: autoDraw = False
417.4246 	EXP 	rest_text: text = '+'
417.4246 	EXP 	rest_display: color = 'white (named)'
417.4246 	EXP 	rest_display: pos = array([-0.8,  0.8])
417.4246 	EXP 	rest_display: text = 'Rest Session'
417.4246 	EXP 	rest_display: font = 'Arial'
417.4246 	EXP 	rest_display: height = 0.1
417.4246 	EXP 	rest_text: autoDraw = True
417.4246 	EXP 	rest_display: autoDraw = True
417.4246 	EXP 	rest_display: text = 'Rest Session'
447.3619 	EXP 	Imported Stroopmain-short-inverse5eventx3.xlsx as conditions, 5 conditions, 4 params
447.3622 	EXP 	Created sequence: random, trialTypes=5, nReps=6, seed=None
447.3626 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'XANH DƯƠNG'), ('color', 'GREEN'), ('congruent', 1), ('corrans', 'down')])
447.4263 	EXP 	rest_text: autoDraw = False
447.4263 	EXP 	rest_display: autoDraw = False
447.4263 	EXP 	rest_text: autoDraw = False
447.4263 	EXP 	rest_display: autoDraw = False
447.4263 	EXP 	text_2: color = 'GREEN (named)'
447.4263 	EXP 	text_2: text = 'XANH DƯƠNG'
447.4263 	EXP 	task_display: color = 'white (named)'
447.4263 	EXP 	task_display: pos = array([-0.8,  0.8])
447.4263 	EXP 	task_display: text = 'Task session'
447.4263 	EXP 	task_display: font = 'Arial'
447.4263 	EXP 	task_display: height = 0.1
447.4263 	EXP 	fixationmain: autoDraw = True
447.4263 	EXP 	task_display: autoDraw = True
447.4263 	EXP 	task_display: text = 'Task session'
448.1679 	EXP 	fixationmain: autoDraw = False
448.1848 	EXP 	text_2: autoDraw = True
449.2057 	DATA 	Keypress: right
449.4676 	EXP 	text_2: autoDraw = False
450.3542 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'ĐỎ'), ('color', 'YELLOW'), ('congruent', 0), ('corrans', 'left')])
450.3687 	EXP 	task_display: autoDraw = False
450.3687 	EXP 	text_2: autoDraw = False
450.3687 	EXP 	fixationmain: autoDraw = False
450.3687 	EXP 	task_display: autoDraw = False
450.3687 	EXP 	text_2: color = 'YELLOW (named)'
450.3687 	EXP 	text_2: text = 'ĐỎ'
450.3687 	EXP 	task_display: color = 'white (named)'
450.3687 	EXP 	task_display: pos = array([-0.8,  0.8])
450.3687 	EXP 	task_display: text = 'Task session'
450.3687 	EXP 	task_display: font = 'Arial'
450.3687 	EXP 	task_display: height = 0.1
450.3687 	EXP 	fixationmain: autoDraw = True
450.3687 	EXP 	task_display: autoDraw = True
450.3687 	EXP 	task_display: text = 'Task session'
451.1673 	EXP 	fixationmain: autoDraw = False
451.1840 	EXP 	text_2: autoDraw = True
452.1059 	DATA 	Keypress: up
452.4670 	EXP 	text_2: autoDraw = False
453.3546 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
453.3676 	EXP 	task_display: autoDraw = False
453.3676 	EXP 	text_2: autoDraw = False
453.3676 	EXP 	fixationmain: autoDraw = False
453.3676 	EXP 	task_display: autoDraw = False
453.3676 	EXP 	text_2: color = 'RED (named)'
453.3676 	EXP 	text_2: text = 'ĐỎ'
453.3676 	EXP 	task_display: color = 'white (named)'
453.3676 	EXP 	task_display: pos = array([-0.8,  0.8])
453.3676 	EXP 	task_display: text = 'Task session'
453.3676 	EXP 	task_display: font = 'Arial'
453.3676 	EXP 	task_display: height = 0.1
453.3676 	EXP 	fixationmain: autoDraw = True
453.3676 	EXP 	task_display: autoDraw = True
453.3676 	EXP 	task_display: text = 'Task session'
454.1669 	EXP 	fixationmain: autoDraw = False
454.1835 	EXP 	text_2: autoDraw = True
455.0206 	DATA 	Keypress: left
455.4664 	EXP 	text_2: autoDraw = False
456.3534 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'VÀNG'), ('color', 'RED'), ('congruent', 0), ('corrans', 'up')])
456.3683 	EXP 	task_display: autoDraw = False
456.3683 	EXP 	text_2: autoDraw = False
456.3683 	EXP 	fixationmain: autoDraw = False
456.3683 	EXP 	task_display: autoDraw = False
456.3683 	EXP 	text_2: color = 'RED (named)'
456.3683 	EXP 	text_2: text = 'VÀNG'
456.3683 	EXP 	task_display: color = 'white (named)'
456.3683 	EXP 	task_display: pos = array([-0.8,  0.8])
456.3683 	EXP 	task_display: text = 'Task session'
456.3683 	EXP 	task_display: font = 'Arial'
456.3683 	EXP 	task_display: height = 0.1
456.3683 	EXP 	fixationmain: autoDraw = True
456.3683 	EXP 	task_display: autoDraw = True
456.3683 	EXP 	task_display: text = 'Task session'
457.1661 	EXP 	fixationmain: autoDraw = False
457.1838 	EXP 	text_2: autoDraw = True
458.2207 	DATA 	Keypress: left
458.4660 	EXP 	text_2: autoDraw = False
459.3538 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'XANH LÁ'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'right')])
459.3700 	EXP 	task_display: autoDraw = False
459.3700 	EXP 	text_2: autoDraw = False
459.3700 	EXP 	fixationmain: autoDraw = False
459.3700 	EXP 	task_display: autoDraw = False
459.3700 	EXP 	text_2: color = 'BLUE (named)'
459.3700 	EXP 	text_2: text = 'XANH LÁ'
459.3700 	EXP 	task_display: color = 'white (named)'
459.3700 	EXP 	task_display: pos = array([-0.8,  0.8])
459.3700 	EXP 	task_display: text = 'Task session'
459.3700 	EXP 	task_display: font = 'Arial'
459.3700 	EXP 	task_display: height = 0.1
459.3700 	EXP 	fixationmain: autoDraw = True
459.3700 	EXP 	task_display: autoDraw = True
459.3700 	EXP 	task_display: text = 'Task session'
460.1655 	EXP 	fixationmain: autoDraw = False
460.1823 	EXP 	text_2: autoDraw = True
461.3037 	DATA 	Keypress: down
461.4657 	EXP 	text_2: autoDraw = False
462.3513 	EXP 	New trial (rep=1, index=0): OrderedDict([('word', 'XANH DƯƠNG'), ('color', 'GREEN'), ('congruent', 1), ('corrans', 'down')])
462.3688 	EXP 	task_display: autoDraw = False
462.3688 	EXP 	text_2: autoDraw = False
462.3688 	EXP 	fixationmain: autoDraw = False
462.3688 	EXP 	task_display: autoDraw = False
462.3688 	EXP 	text_2: color = 'GREEN (named)'
462.3688 	EXP 	text_2: text = 'XANH DƯƠNG'
462.3688 	EXP 	task_display: color = 'white (named)'
462.3688 	EXP 	task_display: pos = array([-0.8,  0.8])
