22.7470 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([0., 0., 0.]), colorSpace='rgb', fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BF381CE3C8>, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001BF37FA2438>, multiSample=False, name='window1', numSamples=2, pos=[192.0, 108.0], screen=0, size=array([1536,  864]), stereo=False, units='norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
23.8720 	EXP 	Sound  set volume 1.000
23.8721 	EXP 	Sound  set volume 1.000
23.8774 	EXP 	Created rest_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='rest_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.8815 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.8835 	EXP 	Created fixationmain = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixationmain', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
23.8874 	EXP 	Created task_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='task_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.8915 	EXP 	Created rest_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='rest_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.8916 	EXP 	Sound  set volume 1.000
23.8917 	EXP 	Sound  set volume 1.000
23.8964 	EXP 	Created rest_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='rest_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.9004 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.9024 	EXP 	Created fixationmain = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='fixationmain', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='norm', win=Window(...), wrapWidth=1)
23.9067 	EXP 	Created task_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='task_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.9111 	EXP 	Created rest_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='rest_text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.9112 	EXP 	Sound  set volume 1.000
23.9112 	EXP 	Sound  set volume 1.000
23.9154 	EXP 	Created rest_display = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=1.0, italic=False, languageStyle='LTR', name='rest_display', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='default text', units='norm', win=Window(...), wrapWidth=1)
23.9474 	EXP 	intro_text: autoDraw = True
32.1030 	DATA 	Keypress: space
32.1128 	EXP 	intro_text: autoDraw = False
32.1128 	EXP 	text: autoDraw = True
59.8370 	DATA 	Keypress: space
59.8463 	EXP 	text: autoDraw = False
59.8463 	EXP 	ready_text: autoDraw = True
82.3675 	EXP 	Imported Stroop-short-trial-10event.xlsx as conditions, 10 conditions, 4 params
82.3680 	EXP 	Created sequence: random, trialTypes=10, nReps=1, seed=None
82.3687 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'VÀNG'), ('color', 'YELLOW'), ('congruent', 1), ('corrans', 'up')])
82.5268 	EXP 	window1: recordFrameIntervals = False
82.5331 	DATA 	Keypress: space
82.5351 	EXP 	ready_text: autoDraw = False
82.5351 	EXP 	trial_text: color = 'YELLOW (named)'
82.5351 	EXP 	trial_text: text = 'VÀNG'
82.5351 	EXP 	trial_display: color = 'white (named)'
82.5351 	EXP 	trial_display: pos = array([-0.8,  0.8])
82.5351 	EXP 	trial_display: text = 'Trial Session'
82.5351 	EXP 	trial_display: font = 'Arial'
82.5351 	EXP 	trial_display: height = 0.1
82.5351 	EXP 	fixationtrial: autoDraw = True
82.5351 	EXP 	trial_display: autoDraw = True
82.5351 	EXP 	trial_display: text = 'Trial Session'
82.5353 	EXP 	window1: recordFrameIntervals = False
83.1794 	EXP 	fixationtrial: autoDraw = False
83.1960 	EXP 	trial_text: autoDraw = True
84.1004 	DATA 	Keypress: up
84.4800 	EXP 	trial_text: autoDraw = False
85.3476 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'ĐỎ'), ('color', 'GREEN'), ('congruent', 1), ('corrans', 'left')])
85.3534 	EXP 	window1: recordFrameIntervals = False
85.3633 	EXP 	trial_text: autoDraw = False
85.3633 	EXP 	fixationtrial: autoDraw = False
85.3633 	EXP 	trial_display: autoDraw = False
85.3633 	EXP 	trial_text: color = 'GREEN (named)'
85.3633 	EXP 	trial_text: text = 'ĐỎ'
85.3633 	EXP 	trial_display: color = 'white (named)'
85.3633 	EXP 	trial_display: pos = array([-0.8,  0.8])
85.3633 	EXP 	trial_display: text = 'Trial Session'
85.3633 	EXP 	trial_display: font = 'Arial'
85.3633 	EXP 	trial_display: height = 0.1
85.3633 	EXP 	fixationtrial: autoDraw = True
85.3633 	EXP 	trial_display: autoDraw = True
85.3633 	EXP 	trial_display: text = 'Trial Session'
85.3635 	EXP 	window1: recordFrameIntervals = False
86.1628 	EXP 	fixationtrial: autoDraw = False
86.1795 	EXP 	trial_text: autoDraw = True
86.9177 	DATA 	Keypress: right
87.1505 	DATA 	Keypress: left
87.4625 	EXP 	trial_text: autoDraw = False
88.3473 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'XANH DƯƠNG'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'down')])
88.3589 	EXP 	window1: recordFrameIntervals = False
88.3684 	EXP 	trial_text: autoDraw = False
88.3684 	EXP 	fixationtrial: autoDraw = False
88.3684 	EXP 	trial_display: autoDraw = False
88.3684 	EXP 	trial_text: color = 'BLUE (named)'
88.3684 	EXP 	trial_text: text = 'XANH DƯƠNG'
88.3684 	EXP 	trial_display: color = 'white (named)'
88.3684 	EXP 	trial_display: pos = array([-0.8,  0.8])
88.3684 	EXP 	trial_display: text = 'Trial Session'
88.3684 	EXP 	trial_display: font = 'Arial'
88.3684 	EXP 	trial_display: height = 0.1
88.3684 	EXP 	fixationtrial: autoDraw = True
88.3684 	EXP 	trial_display: autoDraw = True
88.3684 	EXP 	trial_display: text = 'Trial Session'
88.3686 	EXP 	window1: recordFrameIntervals = False
89.1627 	EXP 	fixationtrial: autoDraw = False
89.1792 	EXP 	trial_text: autoDraw = True
89.9674 	DATA 	Keypress: down
90.4626 	EXP 	trial_text: autoDraw = False
91.3475 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
91.3500 	EXP 	window1: recordFrameIntervals = False
91.3626 	EXP 	trial_text: autoDraw = False
91.3626 	EXP 	fixationtrial: autoDraw = False
91.3626 	EXP 	trial_display: autoDraw = False
91.3626 	EXP 	trial_text: color = 'RED (named)'
91.3626 	EXP 	trial_text: text = 'ĐỎ'
91.3626 	EXP 	trial_display: color = 'white (named)'
91.3626 	EXP 	trial_display: pos = array([-0.8,  0.8])
91.3626 	EXP 	trial_display: text = 'Trial Session'
91.3626 	EXP 	trial_display: font = 'Arial'
91.3626 	EXP 	trial_display: height = 0.1
91.3626 	EXP 	fixationtrial: autoDraw = True
91.3626 	EXP 	trial_display: autoDraw = True
91.3626 	EXP 	trial_display: text = 'Trial Session'
91.3628 	EXP 	window1: recordFrameIntervals = False
92.1628 	EXP 	fixationtrial: autoDraw = False
92.1793 	EXP 	trial_text: autoDraw = True
92.7008 	DATA 	Keypress: left
93.4628 	EXP 	trial_text: autoDraw = False
94.3475 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'XANH LÁ'), ('color', 'GREEN'), ('congruent', 1), ('corrans', 'right')])
94.3557 	EXP 	window1: recordFrameIntervals = False
94.3652 	EXP 	trial_text: autoDraw = False
94.3652 	EXP 	fixationtrial: autoDraw = False
94.3652 	EXP 	trial_display: autoDraw = False
94.3652 	EXP 	trial_text: color = 'GREEN (named)'
94.3652 	EXP 	trial_text: text = 'XANH LÁ'
94.3652 	EXP 	trial_display: color = 'white (named)'
94.3652 	EXP 	trial_display: pos = array([-0.8,  0.8])
94.3652 	EXP 	trial_display: text = 'Trial Session'
94.3652 	EXP 	trial_display: font = 'Arial'
94.3652 	EXP 	trial_display: height = 0.1
94.3652 	EXP 	fixationtrial: autoDraw = True
94.3652 	EXP 	trial_display: autoDraw = True
94.3652 	EXP 	trial_display: text = 'Trial Session'
94.3655 	EXP 	window1: recordFrameIntervals = False
95.1625 	EXP 	fixationtrial: autoDraw = False
95.1790 	EXP 	trial_text: autoDraw = True
95.4844 	DATA 	Keypress: up
96.4629 	EXP 	trial_text: autoDraw = False
97.3475 	EXP 	New trial (rep=0, index=5): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
97.3501 	EXP 	window1: recordFrameIntervals = False
97.3627 	EXP 	trial_text: autoDraw = False
97.3627 	EXP 	fixationtrial: autoDraw = False
97.3627 	EXP 	trial_display: autoDraw = False
97.3627 	EXP 	trial_text: color = 'RED (named)'
97.3627 	EXP 	trial_text: text = 'ĐỎ'
97.3627 	EXP 	trial_display: color = 'white (named)'
97.3627 	EXP 	trial_display: pos = array([-0.8,  0.8])
97.3627 	EXP 	trial_display: text = 'Trial Session'
97.3627 	EXP 	trial_display: font = 'Arial'
97.3627 	EXP 	trial_display: height = 0.1
97.3627 	EXP 	fixationtrial: autoDraw = True
97.3627 	EXP 	trial_display: autoDraw = True
97.3627 	EXP 	trial_display: text = 'Trial Session'
97.3629 	EXP 	window1: recordFrameIntervals = False
98.1627 	EXP 	fixationtrial: autoDraw = False
98.1792 	EXP 	trial_text: autoDraw = True
98.7004 	DATA 	Keypress: left
99.4626 	EXP 	trial_text: autoDraw = False
100.3474 	EXP 	New trial (rep=0, index=6): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
100.3479 	EXP 	window1: recordFrameIntervals = False
100.3626 	EXP 	trial_text: autoDraw = False
100.3626 	EXP 	fixationtrial: autoDraw = False
100.3626 	EXP 	trial_display: autoDraw = False
100.3626 	EXP 	trial_text: color = 'RED (named)'
100.3626 	EXP 	trial_text: text = 'ĐỎ'
100.3626 	EXP 	trial_display: color = 'white (named)'
100.3626 	EXP 	trial_display: pos = array([-0.8,  0.8])
100.3626 	EXP 	trial_display: text = 'Trial Session'
100.3626 	EXP 	trial_display: font = 'Arial'
100.3626 	EXP 	trial_display: height = 0.1
100.3626 	EXP 	fixationtrial: autoDraw = True
100.3626 	EXP 	trial_display: autoDraw = True
100.3626 	EXP 	trial_display: text = 'Trial Session'
100.3628 	EXP 	window1: recordFrameIntervals = False
101.1626 	EXP 	fixationtrial: autoDraw = False
101.1800 	EXP 	trial_text: autoDraw = True
101.7008 	DATA 	Keypress: left
102.4626 	EXP 	trial_text: autoDraw = False
103.3476 	EXP 	New trial (rep=0, index=7): OrderedDict([('word', 'VÀNG'), ('color', 'YELLOW'), ('congruent', 1), ('corrans', 'up')])
103.3509 	EXP 	window1: recordFrameIntervals = False
103.3627 	EXP 	trial_text: autoDraw = False
103.3627 	EXP 	fixationtrial: autoDraw = False
103.3627 	EXP 	trial_display: autoDraw = False
103.3627 	EXP 	trial_text: color = 'YELLOW (named)'
103.3627 	EXP 	trial_text: text = 'VÀNG'
103.3627 	EXP 	trial_display: color = 'white (named)'
103.3627 	EXP 	trial_display: pos = array([-0.8,  0.8])
103.3627 	EXP 	trial_display: text = 'Trial Session'
103.3627 	EXP 	trial_display: font = 'Arial'
103.3627 	EXP 	trial_display: height = 0.1
103.3627 	EXP 	fixationtrial: autoDraw = True
103.3627 	EXP 	trial_display: autoDraw = True
103.3627 	EXP 	trial_display: text = 'Trial Session'
103.3629 	EXP 	window1: recordFrameIntervals = False
104.1628 	EXP 	fixationtrial: autoDraw = False
104.1796 	EXP 	trial_text: autoDraw = True
105.4627 	EXP 	trial_text: autoDraw = False
105.6178 	DATA 	Keypress: up
106.3476 	EXP 	New trial (rep=0, index=8): OrderedDict([('word', 'XANH DƯƠNG'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'down')])
106.3531 	EXP 	window1: recordFrameIntervals = False
106.3628 	EXP 	trial_text: autoDraw = False
106.3628 	EXP 	fixationtrial: autoDraw = False
106.3628 	EXP 	trial_display: autoDraw = False
106.3628 	EXP 	trial_text: color = 'BLUE (named)'
106.3628 	EXP 	trial_text: text = 'XANH DƯƠNG'
106.3628 	EXP 	trial_display: color = 'white (named)'
106.3628 	EXP 	trial_display: pos = array([-0.8,  0.8])
106.3628 	EXP 	trial_display: text = 'Trial Session'
106.3628 	EXP 	trial_display: font = 'Arial'
106.3628 	EXP 	trial_display: height = 0.1
106.3628 	EXP 	fixationtrial: autoDraw = True
106.3628 	EXP 	trial_display: autoDraw = True
106.3628 	EXP 	trial_display: text = 'Trial Session'
106.3630 	EXP 	window1: recordFrameIntervals = False
107.1624 	EXP 	fixationtrial: autoDraw = False
107.1797 	EXP 	trial_text: autoDraw = True
107.8509 	DATA 	Keypress: left
108.4627 	EXP 	trial_text: autoDraw = False
109.3474 	EXP 	New trial (rep=0, index=9): OrderedDict([('word', 'VÀNG'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'up')])
109.3507 	EXP 	window1: recordFrameIntervals = False
109.3628 	EXP 	trial_text: autoDraw = False
109.3628 	EXP 	fixationtrial: autoDraw = False
109.3628 	EXP 	trial_display: autoDraw = False
109.3628 	EXP 	trial_text: color = 'BLUE (named)'
109.3628 	EXP 	trial_text: text = 'VÀNG'
109.3628 	EXP 	trial_display: color = 'white (named)'
109.3628 	EXP 	trial_display: pos = array([-0.8,  0.8])
109.3628 	EXP 	trial_display: text = 'Trial Session'
109.3628 	EXP 	trial_display: font = 'Arial'
109.3628 	EXP 	trial_display: height = 0.1
109.3628 	EXP 	fixationtrial: autoDraw = True
109.3628 	EXP 	trial_display: autoDraw = True
109.3628 	EXP 	trial_display: text = 'Trial Session'
109.3630 	EXP 	window1: recordFrameIntervals = False
110.1631 	EXP 	fixationtrial: autoDraw = False
110.1792 	EXP 	trial_text: autoDraw = True
111.4172 	DATA 	Keypress: up
111.4628 	EXP 	trial_text: autoDraw = False
112.3854 	EXP 	trial_text: autoDraw = False
112.3854 	EXP 	fixationtrial: autoDraw = False
112.3854 	EXP 	trial_display: autoDraw = False
112.3854 	EXP 	rest_text: text = '+'
112.3854 	EXP 	rest_display: color = 'white (named)'
112.3854 	EXP 	rest_display: pos = array([-0.8,  0.8])
112.3854 	EXP 	rest_display: text = 'Rest Session'
112.3854 	EXP 	rest_display: font = 'Arial'
112.3854 	EXP 	rest_display: height = 0.1
112.3854 	EXP 	rest_text: autoDraw = True
112.3854 	EXP 	rest_display: autoDraw = True
112.3854 	EXP 	rest_display: text = 'Rest Session'
142.3529 	EXP 	Imported Stroopmain-short-inverse5eventx3.xlsx as conditions, 5 conditions, 4 params
142.3532 	EXP 	Created sequence: random, trialTypes=5, nReps=6, seed=None
142.3535 	EXP 	New trial (rep=0, index=0): OrderedDict([('word', 'XANH DƯƠNG'), ('color', 'GREEN'), ('congruent', 1), ('corrans', 'down')])
142.3982 	EXP 	rest_text: autoDraw = False
142.3982 	EXP 	rest_display: autoDraw = False
142.3982 	EXP 	text_2: color = 'GREEN (named)'
142.3982 	EXP 	text_2: text = 'XANH DƯƠNG'
142.3982 	EXP 	task_display: color = 'white (named)'
142.3982 	EXP 	task_display: pos = array([-0.8,  0.8])
142.3982 	EXP 	task_display: text = 'Task session'
142.3982 	EXP 	task_display: font = 'Arial'
142.3982 	EXP 	task_display: height = 0.1
142.3982 	EXP 	fixationmain: autoDraw = True
142.3982 	EXP 	task_display: autoDraw = True
142.3982 	EXP 	task_display: text = 'Task session'
143.1627 	EXP 	fixationmain: autoDraw = False
143.1794 	EXP 	text_2: autoDraw = True
144.2839 	DATA 	Keypress: right
144.4628 	EXP 	text_2: autoDraw = False
145.3478 	EXP 	New trial (rep=0, index=1): OrderedDict([('word', 'ĐỎ'), ('color', 'YELLOW'), ('congruent', 0), ('corrans', 'left')])
145.3628 	EXP 	text_2: autoDraw = False
145.3628 	EXP 	fixationmain: autoDraw = False
145.3628 	EXP 	task_display: autoDraw = False
145.3628 	EXP 	text_2: color = 'YELLOW (named)'
145.3628 	EXP 	text_2: text = 'ĐỎ'
145.3628 	EXP 	task_display: color = 'white (named)'
145.3628 	EXP 	task_display: pos = array([-0.8,  0.8])
145.3628 	EXP 	task_display: text = 'Task session'
145.3628 	EXP 	task_display: font = 'Arial'
145.3628 	EXP 	task_display: height = 0.1
145.3628 	EXP 	fixationmain: autoDraw = True
145.3628 	EXP 	task_display: autoDraw = True
145.3628 	EXP 	task_display: text = 'Task session'
146.1626 	EXP 	fixationmain: autoDraw = False
146.1795 	EXP 	text_2: autoDraw = True
146.6854 	DATA 	Keypress: left
147.4625 	EXP 	text_2: autoDraw = False
148.3475 	EXP 	New trial (rep=0, index=2): OrderedDict([('word', 'VÀNG'), ('color', 'RED'), ('congruent', 0), ('corrans', 'up')])
148.3628 	EXP 	text_2: autoDraw = False
148.3628 	EXP 	fixationmain: autoDraw = False
148.3628 	EXP 	task_display: autoDraw = False
148.3628 	EXP 	text_2: color = 'RED (named)'
148.3628 	EXP 	text_2: text = 'VÀNG'
148.3628 	EXP 	task_display: color = 'white (named)'
148.3628 	EXP 	task_display: pos = array([-0.8,  0.8])
148.3628 	EXP 	task_display: text = 'Task session'
148.3628 	EXP 	task_display: font = 'Arial'
148.3628 	EXP 	task_display: height = 0.1
148.3628 	EXP 	fixationmain: autoDraw = True
148.3628 	EXP 	task_display: autoDraw = True
148.3628 	EXP 	task_display: text = 'Task session'
149.1630 	EXP 	fixationmain: autoDraw = False
149.1795 	EXP 	text_2: autoDraw = True
150.4627 	EXP 	text_2: autoDraw = False
150.5507 	DATA 	Keypress: left
151.3473 	EXP 	New trial (rep=0, index=3): OrderedDict([('word', 'ĐỎ'), ('color', 'RED'), ('congruent', 1), ('corrans', 'left')])
151.3628 	EXP 	text_2: autoDraw = False
151.3628 	EXP 	fixationmain: autoDraw = False
151.3628 	EXP 	task_display: autoDraw = False
151.3628 	EXP 	text_2: color = 'RED (named)'
151.3628 	EXP 	text_2: text = 'ĐỎ'
151.3628 	EXP 	task_display: color = 'white (named)'
151.3628 	EXP 	task_display: pos = array([-0.8,  0.8])
151.3628 	EXP 	task_display: text = 'Task session'
151.3628 	EXP 	task_display: font = 'Arial'
151.3628 	EXP 	task_display: height = 0.1
151.3628 	EXP 	fixationmain: autoDraw = True
151.3628 	EXP 	task_display: autoDraw = True
151.3628 	EXP 	task_display: text = 'Task session'
152.1628 	EXP 	fixationmain: autoDraw = False
152.1802 	EXP 	text_2: autoDraw = True
152.8010 	DATA 	Keypress: left
153.4627 	EXP 	text_2: autoDraw = False
154.3474 	EXP 	New trial (rep=0, index=4): OrderedDict([('word', 'XANH LÁ'), ('color', 'BLUE'), ('congruent', 1), ('corrans', 'right')])
154.3629 	EXP 	text_2: autoDraw = False
154.3629 	EXP 	fixationmain: autoDraw = False
154.3629 	EXP 	task_display: autoDraw = False
154.3629 	EXP 	text_2: color = 'BLUE (named)'
154.3629 	EXP 	text_2: text = 'XANH LÁ'
154.3629 	EXP 	task_display: color = 'white (named)'
154.3629 	EXP 	task_display: pos = array([-0.8,  0.8])
154.3629 	EXP 	task_display: text = 'Task session'
154.3629 	EXP 	task_display: font = 'Arial'
154.3629 	EXP 	task_display: height = 0.1
154.3629 	EXP 	fixationmain: autoDraw = True
154.3629 	EXP 	task_display: autoDraw = True
154.3629 	EXP 	task_display: text = 'Task session'
155.1627 	EXP 	fixationmain: autoDraw = False
155.1793 	EXP 	text_2: autoDraw = True
155.4347 	DATA 	Keypress: right
156.1509 	DATA 	Keypress: down
156.4629 	EXP 	text_2: autoDraw = False
157.3475 	EXP 	New trial (rep=1, index=0): OrderedDict([('word', 'ĐỎ'), ('color', 'YELLOW'), ('congruent', 0), ('corrans', 'left')])
157.3628 	EXP 	text_2: autoDraw = False
157.3628 	EXP 	fixationmain: autoDraw = False
157.3628 	EXP 	task_display: autoDraw = False
157.3628 	EXP 	text_2: color = 'YELLOW (named)'
